,Unnamed: 0,timestamp,protocol,port,attack_type,severity,event_type,hour,day_of_week,day,month,attack_type_encoded,event_type_encoded,protocol_encoded
4956,4956,2025-04-21 13:24:18.053741,ICMP,1108,Phishing,7.98,Normal Activity,13,0,21,4,4,3,0
4957,4957,2025-04-23 02:34:58.053741,UDP,1724,Normal,0.91,Suspicious Traffic,2,2,23,4,3,5,2
4958,4958,2025-04-23 19:07:02.053741,TCP,6628,Normal,0.86,Exploit Attempt,19,2,23,4,3,0,1
4959,4959,2025-04-23 10:51:48.053741,ICMP,1778,Normal,1.15,Normal Activity,10,2,23,4,3,3,0
4960,4960,2025-04-23 09:29:42.053741,UDP,5111,Normal,2.48,Login,9,2,23,4,3,2,2
4961,4961,2025-04-21 14:47:04.053741,UDP,1810,DDoS,7.67,Login,14,0,21,4,1,2,2
4962,4962,2025-04-23 21:55:06.053741,UDP,1724,Phishing,6.53,Suspicious Traffic,21,2,23,4,4,5,2
4963,4963,2025-04-23 09:31:21.053741,TCP,4365,Normal,1.81,Login,9,2,23,4,3,2,1
4964,4964,2025-04-24 04:50:10.053741,UDP,7065,Normal,2.69,Normal Activity,4,3,24,4,3,3,2
4965,4965,2025-04-24 11:44:42.053741,ICMP,2616,Reconnaissance,9.51,File Transfer,11,3,24,4,5,1,0
4966,4966,2025-04-23 20:35:08.053741,ICMP,2720,Normal,1.14,Normal Activity,20,2,23,4,3,3,0
4967,4967,2025-04-24 07:38:05.053741,ICMP,7776,Normal,0.79,Login,7,3,24,4,3,2,0
4968,4968,2025-04-24 07:38:54.053741,TCP,3351,Brute Force,6.04,Suspicious Traffic,7,3,24,4,0,5,1
4969,4969,2025-04-21 21:41:25.053741,ICMP,5843,Normal,1.23,Normal Activity,21,0,21,4,3,3,0
4970,4970,2025-04-23 09:35:12.053741,UDP,5393,Normal,2.82,Normal Activity,9,2,23,4,3,3,2
4971,4971,2025-04-23 22:01:24.053741,TCP,2573,Normal,0.48,Normal Activity,22,2,23,4,3,3,1
4972,4972,2025-04-24 00:47:50.053741,ICMP,4130,Reconnaissance,6.42,Normal Activity,0,3,24,4,5,3,0
4973,4973,2025-04-22 15:39:22.053741,TCP,4294,Normal,0.22,File Transfer,15,1,22,4,3,1,1
4974,4974,2025-04-24 09:06:42.053741,UDP,900,Malware,8.45,Exploit Attempt,9,3,24,4,2,0,2
4975,4975,2025-04-22 07:22:32.053741,TCP,176,Normal,2.49,Login,7,1,22,4,3,2,1
4976,4976,2025-04-23 04:06:46.053741,TCP,4052,Normal,1.0,Port Scan,4,2,23,4,3,4,1
4977,4977,2025-04-24 07:46:15.053741,TCP,5237,Phishing,7.44,File Transfer,7,3,24,4,4,1,1
4978,4978,2025-04-24 17:27:50.053741,ICMP,3821,Normal,1.13,Suspicious Traffic,17,3,24,4,3,5,0
4979,4979,2025-04-23 06:54:11.053741,TCP,3970,Normal,2.54,Suspicious Traffic,6,2,23,4,3,5,1
4980,4980,2025-04-22 10:09:42.053741,TCP,3297,Normal,2.06,Suspicious Traffic,10,1,22,4,3,5,1
4981,4981,2025-04-23 08:18:14.053741,ICMP,375,Normal,0.86,Port Scan,8,2,23,4,3,4,0
4982,4982,2025-04-21 16:10:48.053741,ICMP,4120,Brute Force,7.69,Exploit Attempt,16,0,21,4,0,0,0
4983,4983,2025-04-22 22:37:57.053741,TCP,727,Normal,2.78,Suspicious Traffic,22,1,22,4,3,5,1
4984,4984,2025-04-22 19:52:14.053741,TCP,3275,Normal,1.03,Suspicious Traffic,19,1,22,4,3,5,1
4985,4985,2025-04-23 05:34:12.053741,TCP,2509,Malware,6.34,File Transfer,5,2,23,4,2,1,1
4986,4986,2025-04-22 10:11:18.053741,UDP,388,Normal,2.2,Login,10,1,22,4,3,2,2
4987,4987,2025-04-23 08:21:26.053741,ICMP,118,Normal,0.65,Login,8,2,23,4,3,2,0
4988,4988,2025-04-23 15:17:38.053741,TCP,595,Brute Force,8.77,Port Scan,15,2,23,4,0,4,1
4989,4989,2025-04-22 12:58:24.053741,TCP,2370,Normal,1.82,Suspicious Traffic,12,1,22,4,3,5,1
4990,4990,2025-04-23 05:36:42.053741,TCP,3792,Normal,2.85,Port Scan,5,2,23,4,3,4,1
4991,4991,2025-04-21 14:48:04.053741,UDP,8036,Normal,0.22,Port Scan,14,0,21,4,3,4,2
4992,4992,2025-04-22 15:45:42.053741,ICMP,1029,Normal,0.2,File Transfer,15,1,22,4,3,1,0
4993,4993,2025-04-23 16:43:56.053741,UDP,196,Normal,1.58,Suspicious Traffic,16,2,23,4,3,5,2
4994,4994,2025-04-23 22:17:30.053741,UDP,6241,Normal,2.76,Normal Activity,22,2,23,4,3,3,2
4995,4995,2025-04-24 21:53:27.053741,TCP,779,Normal,1.15,Login,21,3,24,4,3,2,1
4996,4996,2025-04-24 14:58:06.053741,ICMP,2272,Normal,1.94,File Transfer,14,3,24,4,3,1,0
4997,4997,2025-04-24 06:39:18.053741,ICMP,3162,Normal,1.21,Port Scan,6,3,24,4,3,4,0
4998,4998,2025-04-22 14:24:24.053741,ICMP,1875,DDoS,8.78,Login,14,1,22,4,1,2,0
4999,4999,2025-04-21 23:08:14.053741,ICMP,3395,Phishing,8.5,Exploit Attempt,23,0,21,4,4,0,0
5000,5000,2025-04-23 00:08:22.053741,UDP,2060,Normal,0.82,Normal Activity,0,2,23,4,3,3,2
5001,5001,2025-04-22 01:55:12.053741,TCP,3018,Normal,0.07,File Transfer,1,1,22,4,3,1,1
5002,5002,2025-04-23 04:19:20.053741,ICMP,6246,Normal,1.66,Login,4,2,23,4,3,2,0
5003,5003,2025-04-23 04:19:49.053741,TCP,3431,Normal,1.19,Login,4,2,23,4,3,2,1
5004,5004,2025-04-22 08:52:42.053741,TCP,391,Normal,0.07,Suspicious Traffic,8,1,22,4,3,5,1
5005,5005,2025-04-21 13:25:07.053741,ICMP,5339,Reconnaissance,8.41,Suspicious Traffic,13,0,21,4,5,5,0
5006,5006,2025-04-23 18:15:36.053741,ICMP,4866,Normal,2.13,Suspicious Traffic,18,2,23,4,3,5,0
5007,5007,2025-04-21 16:12:03.053741,UDP,5677,Normal,0.9,Normal Activity,16,0,21,4,3,3,2
5008,5008,2025-04-23 02:58:46.053741,ICMP,6858,Normal,1.43,Normal Activity,2,2,23,4,3,3,0
5009,5009,2025-04-22 14:27:53.053741,UDP,1686,Normal,2.22,Port Scan,14,1,22,4,3,4,2
5010,5010,2025-04-21 17:35:42.053741,UDP,617,Normal,1.14,Exploit Attempt,17,0,21,4,3,0,2
5011,5011,2025-04-22 14:28:31.053741,UDP,7427,Normal,2.16,Exploit Attempt,14,1,22,4,3,0,2
5012,5012,2025-04-24 06:51:18.053741,ICMP,6372,DDoS,7.35,Port Scan,6,3,24,4,1,4,0
5013,5013,2025-04-22 06:07:51.053741,UDP,4030,Normal,0.45,Port Scan,6,1,22,4,3,4,2
5014,5014,2025-04-23 11:22:58.053741,UDP,5918,Normal,0.51,Exploit Attempt,11,2,23,4,3,0,2
5015,5015,2025-04-24 08:17:17.053741,TCP,6425,Malware,6.78,Login,8,3,24,4,2,2,1
5016,5016,2025-04-23 04:26:06.053741,TCP,430,Normal,2.48,Exploit Attempt,4,2,23,4,3,0,1
5017,5017,2025-04-21 20:23:24.053741,ICMP,6720,Normal,2.56,Normal Activity,20,0,21,4,3,3,0
5018,5018,2025-04-23 08:37:58.053741,ICMP,2992,Normal,2.76,File Transfer,8,2,23,4,3,1,0
5019,5019,2025-04-23 04:27:33.053741,TCP,2362,Normal,0.01,Login,4,2,23,4,3,2,1
5020,5020,2025-04-22 13:07:42.053741,TCP,2168,DDoS,7.71,Login,13,1,22,4,1,2,1
5021,5021,2025-04-22 11:44:19.053741,UDP,3048,Normal,1.67,Login,11,1,22,4,3,2,2
5022,5022,2025-04-23 17:02:18.053741,ICMP,4373,DDoS,8.65,Normal Activity,17,2,23,4,1,3,0
5023,5023,2025-04-22 17:19:45.053741,UDP,1143,Normal,0.32,Port Scan,17,1,22,4,3,4,2
5024,5024,2025-04-23 03:06:14.053741,ICMP,5455,DDoS,9.71,Exploit Attempt,3,2,23,4,1,0,0
5025,5025,2025-04-21 16:12:57.053741,ICMP,2409,Normal,2.61,Suspicious Traffic,16,0,21,4,3,5,0
5026,5026,2025-04-23 14:17:18.053741,TCP,6929,Normal,0.64,Normal Activity,14,2,23,4,3,3,1
5027,5027,2025-04-23 22:40:36.053741,TCP,7805,Normal,0.46,Login,22,2,23,4,3,2,1
5028,5028,2025-04-22 10:22:30.053741,UDP,825,Reconnaissance,8.28,Login,10,1,22,4,5,2,2
5029,5029,2025-04-22 15:58:02.053741,TCP,1940,Normal,2.5,Suspicious Traffic,15,1,22,4,3,5,1
5030,5030,2025-04-23 11:32:02.053741,TCP,7186,Normal,0.36,File Transfer,11,2,23,4,3,1,1
5031,5031,2025-04-24 18:17:18.053741,ICMP,2162,Normal,0.49,Suspicious Traffic,18,3,24,4,3,5,0
5032,5032,2025-04-24 23:53:42.053741,ICMP,4785,Normal,0.95,Normal Activity,23,3,24,4,3,3,0
5033,5033,2025-04-23 17:09:16.053741,UDP,366,Normal,1.59,Exploit Attempt,17,2,23,4,3,0,2
5034,5034,2025-04-24 16:56:12.053741,ICMP,3560,Normal,1.5,Exploit Attempt,16,3,24,4,3,0,0
5035,5035,2025-04-23 04:35:17.053741,TCP,1411,Normal,2.37,Suspicious Traffic,4,2,23,4,3,5,1
5036,5036,2025-04-22 16:00:22.053741,UDP,5200,Normal,2.62,Exploit Attempt,16,1,22,4,3,0,2
5037,5037,2025-04-24 08:35:15.053741,UDP,6525,Normal,0.64,Suspicious Traffic,8,3,24,4,3,5,2
5038,5038,2025-04-24 15:35:54.053741,TCP,6362,Reconnaissance,6.24,Exploit Attempt,15,3,24,4,5,0,1
5039,5039,2025-04-23 20:01:02.053741,UDP,2223,Reconnaissance,7.48,Login,20,2,23,4,5,2,2
5040,5040,2025-04-23 17:13:42.053741,UDP,2358,Phishing,8.67,Exploit Attempt,17,2,23,4,4,0,2
5041,5041,2025-04-23 04:38:11.053741,ICMP,79,Normal,0.4,Normal Activity,4,2,23,4,3,3,0
5042,5042,2025-04-23 07:26:44.053741,TCP,4194,Malware,7.05,File Transfer,7,2,23,4,2,1,1
5043,5043,2025-04-23 14:27:30.053741,UDP,3738,Normal,2.37,Normal Activity,14,2,23,4,3,3,2
5044,5044,2025-04-22 00:38:18.053741,UDP,7365,Normal,1.43,Port Scan,0,1,22,4,3,4,2
5045,5045,2025-04-22 13:15:12.053741,TCP,181,Phishing,7.27,Login,13,1,22,4,4,2,1
5046,5046,2025-04-22 23:04:12.053741,TCP,6879,Normal,0.92,Login,23,1,22,4,3,2,1
5047,5047,2025-04-23 07:29:19.053741,TCP,1060,Normal,2.42,Login,7,2,23,4,3,2,1
5048,5048,2025-04-22 00:38:54.053741,TCP,6778,Normal,0.87,Exploit Attempt,0,1,22,4,3,0,1
5049,5049,2025-04-22 17:28:51.053741,ICMP,89,Normal,0.99,Login,17,1,22,4,3,2,0
5050,5050,2025-04-22 09:04:12.053741,TCP,5906,Malware,9.4,Login,9,1,22,4,2,2,1
5051,5051,2025-04-22 23:06:17.053741,TCP,3100,Normal,0.65,File Transfer,23,1,22,4,3,1,1
5052,5052,2025-04-24 21:25:18.053741,TCP,2474,Normal,0.64,File Transfer,21,3,24,4,3,1,1
5053,5053,2025-04-24 07:24:06.053741,UDP,7296,Malware,7.33,Suspicious Traffic,7,3,24,4,2,5,2
5054,5054,2025-04-22 14:42:08.053741,TCP,4948,Reconnaissance,7.35,Exploit Attempt,14,1,22,4,5,0,1
5055,5055,2025-04-22 02:04:12.053741,ICMP,1547,Normal,0.97,Normal Activity,2,1,22,4,3,3,0
5056,5056,2025-04-24 00:25:10.053741,ICMP,4940,Normal,0.72,Login,0,3,24,4,3,2,0
5057,5057,2025-04-22 23:08:47.053741,ICMP,6099,Normal,2.88,Normal Activity,23,1,22,4,3,3,0
5058,5058,2025-04-21 20:27:30.053741,ICMP,277,Normal,0.18,Exploit Attempt,20,0,21,4,3,0,0
5059,5059,2025-04-24 00:27:19.053741,ICMP,1005,Normal,0.65,Exploit Attempt,0,3,24,4,3,0,0
5060,5060,2025-04-23 17:26:22.053741,ICMP,7290,Normal,0.45,File Transfer,17,2,23,4,3,1,0
5061,5061,2025-04-21 17:39:06.053741,TCP,6694,Normal,0.66,Normal Activity,17,0,21,4,3,3,1
5062,5062,2025-04-23 00:35:14.053741,TCP,5989,Normal,2.28,Login,0,2,23,4,3,2,1
5063,5063,2025-04-22 10:31:50.053741,UDP,7934,Normal,1.45,Normal Activity,10,1,22,4,3,3,2
5064,5064,2025-04-22 20:22:54.053741,UDP,7722,Normal,1.86,Suspicious Traffic,20,1,22,4,3,5,2
5065,5065,2025-04-23 00:36:32.053741,TCP,5376,DDoS,6.84,Login,0,2,23,4,1,2,1
5066,5066,2025-04-22 20:23:40.053741,TCP,1426,Normal,1.01,File Transfer,20,1,22,4,3,1,1
5067,5067,2025-04-21 14:50:36.053741,TCP,3127,Phishing,6.21,Login,14,0,21,4,4,2,1
5068,5068,2025-04-24 18:51:50.053741,UDP,2720,Normal,2.95,Suspicious Traffic,18,3,24,4,3,5,2
5069,5069,2025-04-22 14:46:53.053741,TCP,4967,Normal,0.87,File Transfer,14,1,22,4,3,1,1
5070,5070,2025-04-24 21:42:42.053741,TCP,4433,Normal,2.62,Login,21,3,24,4,3,2,1
5071,5071,2025-04-22 02:06:52.053741,UDP,6195,Normal,1.65,File Transfer,2,1,22,4,3,1,2
5072,5072,2025-04-23 04:53:10.053741,ICMP,5224,Normal,0.76,File Transfer,4,2,23,4,3,1,0
5073,5073,2025-04-23 04:53:39.053741,ICMP,3197,Normal,0.53,Suspicious Traffic,4,2,23,4,3,5,0
5074,5074,2025-04-22 17:37:36.053741,ICMP,3766,Normal,0.71,File Transfer,17,1,22,4,3,1,0
5075,5075,2025-04-24 17:33:47.053741,ICMP,7474,Normal,0.64,Login,17,3,24,4,3,2,0
5076,5076,2025-04-24 14:45:30.053741,UDP,1340,DDoS,9.27,Normal Activity,14,3,24,4,1,3,2
5077,5077,2025-04-24 14:46:23.053741,ICMP,3467,DDoS,6.24,Normal Activity,14,3,24,4,1,3,0
5078,5078,2025-04-23 11:59:14.053741,TCP,1596,Normal,0.34,Exploit Attempt,11,2,23,4,3,0,1
5079,5079,2025-04-23 09:10:30.053741,TCP,7731,Normal,0.56,Login,9,2,23,4,3,2,1
5080,5080,2025-04-23 13:25:02.053741,ICMP,3057,Malware,8.16,Suspicious Traffic,13,2,23,4,2,5,0
5081,5081,2025-04-22 17:40:03.053741,TCP,3005,Normal,0.43,Exploit Attempt,17,1,22,4,3,0,1
5082,5082,2025-04-22 07:47:30.053741,ICMP,1657,Brute Force,6.03,Login,7,1,22,4,0,2,0
5083,5083,2025-04-22 06:23:01.053741,TCP,7485,Normal,1.89,Normal Activity,6,1,22,4,3,3,1
5084,5084,2025-04-22 06:23:14.053741,TCP,2953,Normal,0.88,Exploit Attempt,6,1,22,4,3,0,1
5085,5085,2025-04-22 17:41:27.053741,UDP,1080,Normal,2.98,File Transfer,17,1,22,4,3,1,2
5086,5086,2025-04-24 17:43:52.053741,TCP,1513,Brute Force,8.78,Exploit Attempt,17,3,24,4,0,0,1
5087,5087,2025-04-24 07:51:18.053741,TCP,891,Normal,1.88,Suspicious Traffic,7,3,24,4,3,5,1
5088,5088,2025-04-24 20:35:18.053741,TCP,493,Normal,2.27,Normal Activity,20,3,24,4,3,3,1
5089,5089,2025-04-22 04:59:30.053741,UDP,3690,Normal,0.52,Port Scan,4,1,22,4,3,4,2
5090,5090,2025-04-22 21:57:42.053741,TCP,579,DDoS,7.56,Suspicious Traffic,21,1,22,4,1,5,1
5091,5091,2025-04-21 20:30:48.053741,TCP,7682,Normal,1.29,Exploit Attempt,20,0,21,4,3,0,1
5092,5092,2025-04-22 14:54:10.053741,TCP,5692,Brute Force,7.61,Normal Activity,14,1,22,4,0,3,1
5093,5093,2025-04-22 10:39:50.053741,UDP,614,DDoS,9.34,File Transfer,10,1,22,4,1,1,2
5094,5094,2025-04-22 03:35:36.053741,TCP,7637,Normal,0.12,Login,3,1,22,4,3,2,1
5095,5095,2025-04-22 05:00:42.053741,TCP,6827,Normal,1.92,Login,5,1,22,4,3,2,1
5096,5096,2025-04-24 17:53:02.053741,ICMP,384,Normal,1.59,Port Scan,17,3,24,4,3,4,0
5097,5097,2025-04-24 20:43:51.053741,ICMP,3952,Normal,1.38,Normal Activity,20,3,24,4,3,3,0
5098,5098,2025-04-22 12:06:08.053741,UDP,1835,Reconnaissance,6.66,Login,12,1,22,4,5,2,2
5099,5099,2025-04-21 17:41:38.053741,ICMP,5849,Normal,1.67,Suspicious Traffic,17,0,21,4,3,5,0
5100,5100,2025-04-22 07:51:42.053741,TCP,7219,Normal,1.84,Suspicious Traffic,7,1,22,4,3,5,1
5101,5101,2025-04-22 14:57:01.053741,TCP,6216,DDoS,8.07,Exploit Attempt,14,1,22,4,1,0,1
5102,5102,2025-04-21 21:56:56.053741,ICMP,5761,Normal,0.93,Exploit Attempt,21,0,21,4,3,0,0
5103,5103,2025-04-21 19:06:57.053741,TCP,6073,Reconnaissance,8.5,File Transfer,19,0,21,4,5,1,1
5104,5104,2025-04-22 00:47:18.053741,ICMP,6627,Phishing,7.83,Exploit Attempt,0,1,22,4,4,0,0
5105,5105,2025-04-21 13:26:47.053741,TCP,6181,Normal,0.45,File Transfer,13,0,21,4,3,1,1
5106,5106,2025-04-22 03:37:48.053741,UDP,1901,Normal,0.64,Port Scan,3,1,22,4,3,4,2
5107,5107,2025-04-21 13:26:49.053741,ICMP,5920,Normal,2.91,Suspicious Traffic,13,0,21,4,3,5,0
5108,5108,2025-04-21 14:51:58.053741,ICMP,4979,Normal,1.91,Port Scan,14,0,21,4,3,4,0
5109,5109,2025-04-22 02:13:12.053741,ICMP,5627,Normal,2.56,Login,2,1,22,4,3,2,0
5110,5110,2025-04-23 05:11:32.053741,UDP,1433,Brute Force,9.57,Exploit Attempt,5,2,23,4,0,0,2
5111,5111,2025-04-23 09:27:34.053741,ICMP,6788,Normal,0.44,Exploit Attempt,9,2,23,4,3,0,0
5112,5112,2025-04-23 08:02:54.053741,ICMP,3723,Normal,2.46,Login,8,2,23,4,3,2,0
5113,5113,2025-04-22 22:06:54.053741,UDP,5909,Normal,1.4,Login,22,1,22,4,3,2,2
5114,5114,2025-04-23 12:19:38.053741,UDP,4080,Normal,2.48,Normal Activity,12,2,23,4,3,3,2
5115,5115,2025-04-24 06:48:27.053741,TCP,1758,Normal,0.3,Exploit Attempt,6,3,24,4,3,0,1
5116,5116,2025-04-22 10:45:58.053741,ICMP,7683,Normal,0.7,Exploit Attempt,10,1,22,4,3,0,0
5117,5117,2025-04-21 16:17:33.053741,TCP,1917,Normal,1.44,Suspicious Traffic,16,0,21,4,3,5,1
5118,5118,2025-04-23 18:03:06.053741,ICMP,6297,Normal,0.69,Normal Activity,18,2,23,4,3,3,0
5119,5119,2025-04-21 21:58:55.053741,TCP,1377,Normal,2.61,Port Scan,21,0,21,4,3,4,1
5120,5120,2025-04-23 13:48:22.053741,ICMP,4725,Brute Force,6.75,Port Scan,13,2,23,4,0,4,0
5121,5121,2025-04-23 03:51:30.053741,ICMP,5342,Normal,1.57,Login,3,2,23,4,3,2,0
5122,5122,2025-04-25 01:23:42.053741,UDP,7698,Normal,0.13,Suspicious Traffic,1,4,25,4,3,5,2
5123,5123,2025-04-24 15:27:01.053741,ICMP,3353,Normal,0.58,Port Scan,15,3,24,4,3,4,0
5124,5124,2025-04-24 21:09:30.053741,UDP,1379,Normal,0.77,File Transfer,21,3,24,4,3,1,2
5125,5125,2025-04-23 06:44:12.053741,ICMP,7194,Reconnaissance,6.77,Login,6,2,23,4,5,2,0
5126,5126,2025-04-22 06:32:20.053741,TCP,3674,Malware,8.32,Suspicious Traffic,6,1,22,4,2,5,1
5127,5127,2025-04-23 20:59:42.053741,UDP,7331,Normal,1.88,Port Scan,20,2,23,4,3,4,2
5128,5128,2025-04-24 01:16:46.053741,TCP,2230,Malware,6.63,File Transfer,1,3,24,4,2,1,1
5129,5129,2025-04-23 01:04:16.053741,UDP,854,DDoS,8.55,Port Scan,1,2,23,4,1,4,2
5130,5130,2025-04-24 08:25:42.053741,TCP,7532,Normal,1.47,Login,8,3,24,4,3,2,1
5131,5131,2025-04-21 16:18:15.053741,ICMP,3205,Normal,0.16,Port Scan,16,0,21,4,3,4,0
5132,5132,2025-04-25 00:08:10.053741,UDP,8044,Normal,2.47,Port Scan,0,4,25,4,3,4,2
5133,5133,2025-04-22 12:16:03.053741,ICMP,2584,Normal,1.71,Port Scan,12,1,22,4,3,4,0
5134,5134,2025-04-21 19:09:32.053741,TCP,7830,Normal,1.56,Suspicious Traffic,19,0,21,4,3,5,1
5135,5135,2025-04-23 22:30:37.053741,ICMP,2982,Normal,1.01,Exploit Attempt,22,2,23,4,3,0,0
5136,5136,2025-04-21 20:35:18.053741,UDP,560,Phishing,9.49,Suspicious Traffic,20,0,21,4,4,5,2
5137,5137,2025-04-21 23:26:38.053741,TCP,4678,Reconnaissance,7.91,Normal Activity,23,0,21,4,5,3,1
5138,5138,2025-04-24 05:40:50.053741,ICMP,4927,Normal,0.1,Login,5,3,24,4,3,2,0
5139,5139,2025-04-22 15:09:03.053741,TCP,2276,Reconnaissance,9.91,Login,15,1,22,4,5,2,1
5140,5140,2025-04-24 12:50:42.053741,ICMP,1949,Normal,2.5,Login,12,3,24,4,3,2,0
5141,5141,2025-04-24 21:25:39.053741,ICMP,1982,Normal,2.97,Suspicious Traffic,21,3,24,4,3,5,0
5142,5142,2025-04-24 18:35:12.053741,ICMP,2453,DDoS,6.37,Normal Activity,18,3,24,4,1,3,0
5143,5143,2025-04-21 23:27:26.053741,TCP,1671,Normal,2.82,Login,23,0,21,4,3,2,1
5144,5144,2025-04-23 08:19:26.053741,TCP,365,Normal,1.07,File Transfer,8,2,23,4,3,1,1
5145,5145,2025-04-22 20:53:57.053741,TCP,6654,Normal,1.84,Suspicious Traffic,20,1,22,4,3,5,1
5146,5146,2025-04-24 20:04:38.053741,UDP,7054,Malware,7.93,Suspicious Traffic,20,3,24,4,2,5,2
5147,5147,2025-04-22 02:19:32.053741,TCP,5835,Normal,0.28,Login,2,1,22,4,3,2,1
5148,5148,2025-04-24 12:57:30.053741,TCP,7016,Normal,1.55,Login,12,3,24,4,3,2,1
5149,5149,2025-04-24 20:07:26.053741,TCP,5963,DDoS,8.21,Normal Activity,20,3,24,4,1,3,1
5150,5150,2025-04-22 05:11:42.053741,ICMP,1822,Normal,0.31,Suspicious Traffic,5,1,22,4,3,5,0
5151,5151,2025-04-24 08:42:30.053741,ICMP,1232,Normal,2.91,File Transfer,8,3,24,4,3,1,0
5152,5152,2025-04-24 04:25:42.053741,TCP,7229,Normal,2.63,Port Scan,4,3,24,4,3,4,1
5153,5153,2025-04-24 18:45:17.053741,UDP,6965,Normal,2.69,Suspicious Traffic,18,3,24,4,3,5,2
5154,5154,2025-04-22 23:49:12.053741,UDP,5535,Normal,0.92,Exploit Attempt,23,1,22,4,3,0,2
5155,5155,2025-04-23 19:52:27.053741,ICMP,3851,Normal,1.75,File Transfer,19,2,23,4,3,1,0
5156,5156,2025-04-23 02:41:54.053741,ICMP,7991,Normal,1.15,Normal Activity,2,2,23,4,3,3,0
5157,5157,2025-04-22 06:39:03.053741,UDP,2273,Reconnaissance,7.04,Login,6,1,22,4,5,2,2
5158,5158,2025-04-24 14:31:58.053741,TCP,365,Normal,1.79,Exploit Attempt,14,3,24,4,3,0,1
5159,5159,2025-04-24 18:50:47.053741,TCP,3629,Normal,1.75,File Transfer,18,3,24,4,3,1,1
5160,5160,2025-04-22 06:39:42.053741,UDP,1027,Reconnaissance,9.97,Exploit Attempt,6,1,22,4,5,0,2
5161,5161,2025-04-23 09:54:14.053741,ICMP,2020,Normal,2.78,Login,9,2,23,4,3,2,0
5162,5162,2025-04-24 11:43:22.053741,TCP,6723,Normal,2.84,Login,11,3,24,4,3,2,1
5163,5163,2025-04-22 22:26:54.053741,ICMP,1635,Normal,1.34,File Transfer,22,1,22,4,3,1,0
5164,5164,2025-04-23 01:19:26.053741,ICMP,3912,Normal,1.48,Port Scan,1,2,23,4,3,4,0
5165,5165,2025-04-23 17:06:47.053741,TCP,4809,Phishing,8.6,Login,17,2,23,4,4,2,1
5166,5166,2025-04-24 14:38:54.053741,TCP,5027,Normal,2.28,Port Scan,14,3,24,4,3,4,1
5167,5167,2025-04-24 04:36:57.053741,TCP,2490,Reconnaissance,7.02,Exploit Attempt,4,3,24,4,5,0,1
5168,5168,2025-04-23 07:05:42.053741,TCP,3393,Normal,2.4,Suspicious Traffic,7,2,23,4,3,5,1
5169,5169,2025-04-22 15:18:33.053741,UDP,5458,Normal,2.59,Login,15,1,22,4,3,2,2
5170,5170,2025-04-24 19:00:52.053741,TCP,467,Normal,1.7,Port Scan,19,3,24,4,3,4,1
5171,5171,2025-04-22 21:03:55.053741,ICMP,1226,Normal,1.11,File Transfer,21,1,22,4,3,1,0
5172,5172,2025-04-24 08:59:18.053741,ICMP,6659,Normal,1.86,Suspicious Traffic,8,3,24,4,3,5,0
5173,5173,2025-04-24 04:41:27.053741,ICMP,1452,Normal,2.41,Port Scan,4,3,24,4,3,4,0
5174,5174,2025-04-24 06:08:26.053741,TCP,6429,Normal,0.92,Normal Activity,6,3,24,4,3,3,1
5175,5175,2025-04-22 23:57:57.053741,ICMP,736,Normal,0.33,File Transfer,23,1,22,4,3,1,0
5176,5176,2025-04-22 18:13:18.053741,UDP,6824,Normal,2.83,Exploit Attempt,18,1,22,4,3,0,2
5177,5177,2025-04-21 19:13:07.053741,ICMP,3919,Normal,2.15,File Transfer,19,0,21,4,3,1,0
5178,5178,2025-04-21 22:05:48.053741,TCP,2463,Normal,0.07,Exploit Attempt,22,0,21,4,3,0,1
5179,5179,2025-04-24 13:23:51.053741,TCP,4576,Normal,2.51,File Transfer,13,3,24,4,3,1,1
5180,5180,2025-04-24 13:24:42.053741,ICMP,5122,Reconnaissance,9.21,Suspicious Traffic,13,3,24,4,5,5,0
5181,5181,2025-04-21 17:47:06.053741,ICMP,5827,Brute Force,6.98,Suspicious Traffic,17,0,21,4,0,5,0
5182,5182,2025-04-23 12:58:10.053741,UDP,5510,Normal,0.25,Port Scan,12,2,23,4,3,4,2
5183,5183,2025-04-24 00:29:48.053741,ICMP,2790,Reconnaissance,8.51,Suspicious Traffic,0,3,24,4,5,5,0
5184,5184,2025-04-24 22:06:30.053741,UDP,1699,DDoS,9.56,Suspicious Traffic,22,3,24,4,1,5,2
5185,5185,2025-04-21 14:54:32.053741,ICMP,883,Normal,2.18,Port Scan,14,0,21,4,3,4,0
5186,5186,2025-04-23 15:53:18.053741,UDP,8076,Normal,0.78,Login,15,2,23,4,3,2,2
5187,5187,2025-04-23 14:27:27.053741,ICMP,5827,Normal,1.82,Normal Activity,14,2,23,4,3,3,0
5188,5188,2025-04-23 02:56:18.053741,ICMP,1332,Normal,2.11,Exploit Attempt,2,2,23,4,3,0,0
5189,5189,2025-04-22 09:38:57.053741,UDP,6592,Normal,1.18,Suspicious Traffic,9,1,22,4,3,5,2
5190,5190,2025-04-23 04:23:42.053741,TCP,1057,Normal,0.71,Normal Activity,4,2,23,4,3,3,1
5191,5191,2025-04-21 23:33:50.053741,UDP,6002,Normal,0.75,Port Scan,23,0,21,4,3,4,2
5192,5192,2025-04-22 12:32:46.053741,UDP,1169,Normal,2.01,File Transfer,12,1,22,4,3,1,2
5193,5193,2025-04-22 19:45:48.053741,TCP,5403,Normal,0.48,Port Scan,19,1,22,4,3,4,1
