,timestamp,source_ip,destination_ip,protocol,port,attack_type,severity,event_type
3781,2025-04-22 07:59:01.053741,87.219.155.52,134.226.227.162,TCP,4203,Malware,9.29,Port Scan
3782,2025-04-23 06:03:02.053741,68.152.42.212,240.13.255.33,UDP,1614,Normal,0.09,File Transfer
3783,2025-04-23 21:49:27.053741,71.216.23.135,184.11.188.216,TCP,3324,Normal,0.15,Exploit Attempt
3784,2025-04-22 09:03:02.053741,193.62.76.224,194.186.36.247,ICMP,5666,Normal,0.34,File Transfer
3785,2025-04-21 13:04:47.053741,229.16.209.6,21.245.58.71,ICMP,6359,DDoS,7.41,Port Scan
3786,2025-04-23 18:42:54.053741,228.149.208.99,244.157.17.74,ICMP,2922,Normal,0.81,File Transfer
3787,2025-04-24 01:02:28.053741,77.154.83.117,35.147.92.249,TCP,5463,Normal,0.18,Port Scan
3788,2025-04-23 17:41:30.053741,93.87.93.246,70.17.24.243,UDP,7898,Reconnaissance,7.02,Exploit Attempt
3789,2025-04-23 19:48:39.053741,3.37.211.53,197.101.181.12,TCP,7858,Normal,1.63,Login
3790,2025-04-21 17:17:32.053741,241.155.34.183,123.172.61.122,UDP,2219,Reconnaissance,8.73,Port Scan
3791,2025-04-21 22:33:32.053741,215.57.234.160,216.3.138.57,TCP,696,Normal,0.53,Port Scan
3792,2025-04-23 01:56:54.053741,140.163.1.50,204.120.65.84,UDP,5542,Normal,1.25,Normal Activity
3793,2025-04-23 23:01:50.053741,1.182.26.141,103.153.163.88,ICMP,5583,Normal,1.02,File Transfer
3794,2025-04-22 09:06:22.053741,252.204.239.186,203.226.162.54,ICMP,738,DDoS,9.85,Port Scan
3795,2025-04-23 09:21:27.053741,56.5.229.211,235.196.185.87,TCP,3357,Normal,0.1,File Transfer
3796,2025-04-21 14:08:14.053741,143.36.180.85,142.198.215.29,TCP,1680,Phishing,6.7,Exploit Attempt
3797,2025-04-23 01:59:54.053741,231.238.82.221,27.56.214.53,TCP,8022,Normal,0.38,File Transfer
3798,2025-04-22 17:34:06.053741,175.37.231.123,40.123.107.47,TCP,6890,Normal,1.95,File Transfer
3799,2025-04-22 07:01:24.053741,104.99.131.19,104.142.5.82,ICMP,2944,Phishing,9.92,File Transfer
3800,2025-04-22 17:35:02.053741,42.50.158.150,160.26.214.4,UDP,5337,Normal,1.28,Port Scan
3801,2025-04-22 15:28:48.053741,96.213.252.18,59.125.123.163,UDP,4535,Normal,0.14,Port Scan
3802,2025-04-23 17:53:24.053741,142.83.248.160,13.36.26.121,UDP,7212,Phishing,9.79,Suspicious Traffic
3803,2025-04-23 03:06:53.053741,83.1.28.157,95.232.18.203,TCP,1005,Normal,0.08,Exploit Attempt
3804,2025-04-24 03:25:42.053741,53.238.70.57,203.109.53.87,UDP,4699,Normal,0.35,Login
3805,2025-04-23 18:59:22.053741,249.241.57.76,109.253.47.73,ICMP,4540,Normal,2.82,Port Scan
3806,2025-04-23 07:22:28.053741,82.134.167.237,145.136.128.78,TCP,363,DDoS,7.43,Normal Activity
3807,2025-04-22 13:24:30.053741,88.75.144.232,176.150.53.15,UDP,7060,Reconnaissance,9.35,File Transfer
3808,2025-04-21 20:29:26.053741,240.183.107.96,236.14.53.152,UDP,6798,Normal,2.43,Port Scan
3809,2025-04-22 17:39:14.053741,12.47.171.199,74.20.229.145,TCP,7543,DDoS,8.19,Suspicious Traffic
3810,2025-04-21 22:36:42.053741,20.38.204.122,159.140.179.170,ICMP,2931,Normal,2.42,Login
3811,2025-04-24 00:22:09.053741,158.159.84.90,199.223.215.193,ICMP,2774,Reconnaissance,7.45,File Transfer
3812,2025-04-22 13:26:30.053741,145.52.151.200,5.206.81.166,ICMP,1165,Normal,2.1,Normal Activity
3813,2025-04-22 21:55:18.053741,231.168.74.231,11.169.13.91,TCP,4029,Normal,1.28,Exploit Attempt
3814,2025-04-23 15:56:28.053741,194.147.58.147,164.66.205.215,UDP,7500,Normal,1.6,Normal Activity
3815,2025-04-21 16:16:02.053741,189.235.233.7,147.215.150.112,UDP,1642,Brute Force,8.19,Normal Activity
3816,2025-04-23 20:12:30.053741,217.128.125.140,130.179.90.165,UDP,1603,Normal,1.15,File Transfer
3817,2025-04-22 07:06:48.053741,123.215.212.13,44.239.83.192,TCP,4038,Normal,2.0,File Transfer
3818,2025-04-22 02:52:34.053741,43.153.59.220,141.101.250.21,TCP,6163,Normal,1.79,Normal Activity
3819,2025-04-23 06:27:42.053741,17.215.94.238,226.147.248.152,UDP,5407,Normal,0.71,File Transfer
3820,2025-04-23 08:35:42.053741,22.190.105.0,20.61.181.188,ICMP,6343,Normal,2.68,Normal Activity
3821,2025-04-21 19:27:29.053741,68.21.138.235,247.6.240.144,TCP,5226,Normal,0.94,File Transfer
3822,2025-04-23 23:28:54.053741,18.250.171.195,225.190.9.150,TCP,3175,Reconnaissance,9.58,Normal Activity
3823,2025-04-23 16:03:49.053741,168.83.216.100,14.192.200.147,UDP,4416,Normal,1.41,Normal Activity
3824,2025-04-22 17:46:14.053741,240.89.8.0,108.171.25.99,ICMP,3760,Normal,1.86,Normal Activity
3825,2025-04-21 16:16:42.053741,171.245.210.42,150.94.239.62,TCP,3043,Normal,2.65,Normal Activity
3826,2025-04-22 03:58:12.053741,147.37.233.166,130.44.77.253,TCP,688,DDoS,9.47,Login
3827,2025-04-24 03:48:42.053741,233.191.83.65,12.210.125.150,TCP,1392,Normal,2.3,Port Scan
3828,2025-04-22 03:58:42.053741,119.63.119.93,163.200.252.182,UDP,659,Normal,2.85,Normal Activity
3829,2025-04-22 07:10:24.053741,115.203.98.248,224.80.129.217,TCP,4535,Normal,0.35,Normal Activity
3830,2025-04-23 22:32:32.053741,82.72.55.255,28.41.15.197,UDP,418,Normal,0.08,Normal Activity
3831,2025-04-23 12:58:48.053741,163.126.236.75,224.101.161.169,TCP,1236,Phishing,8.18,Login
3832,2025-04-22 00:48:06.053741,206.46.227.188,242.241.149.138,UDP,6044,Normal,2.12,File Transfer
3833,2025-04-23 07:40:55.053741,0.236.101.25,30.223.65.62,TCP,537,Normal,2.07,Normal Activity
3834,2025-04-22 16:47:00.053741,50.208.132.116,141.84.120.183,ICMP,2271,Brute Force,9.08,Normal Activity
3835,2025-04-22 08:16:07.053741,74.174.93.246,120.127.53.138,UDP,7280,Normal,1.22,Normal Activity
3836,2025-04-21 19:29:14.053741,14.243.106.77,193.107.57.43,ICMP,352,Reconnaissance,9.83,Port Scan
3837,2025-04-21 13:05:39.053741,5.44.250.17,31.250.121.8,ICMP,1708,Normal,1.92,Port Scan
3838,2025-04-22 02:57:14.053741,8.48.40.238,19.158.168.81,UDP,557,Phishing,8.82,Normal Activity
3839,2025-04-21 22:41:32.053741,222.112.106.116,133.177.204.78,ICMP,1735,Normal,3.0,Exploit Attempt
3840,2025-04-23 03:29:42.053741,129.186.159.174,220.30.60.198,ICMP,7856,Normal,1.96,Normal Activity
3841,2025-04-22 06:09:59.053741,197.220.160.149,246.28.110.7,ICMP,67,Malware,7.69,Exploit Attempt
3842,2025-04-21 13:05:44.053741,87.30.153.218,1.112.2.186,TCP,1090,DDoS,8.67,File Transfer
3843,2025-04-23 02:27:30.053741,0.105.151.55,101.145.82.2,UDP,3286,Normal,2.28,Port Scan
3844,2025-04-21 13:05:46.053741,108.202.152.229,122.11.81.53,UDP,2827,DDoS,6.1,Exploit Attempt
3845,2025-04-22 05:07:02.053741,157.172.181.152,101.214.221.245,UDP,4057,Brute Force,7.73,File Transfer
3846,2025-04-22 14:44:12.053741,163.130.85.48,18.142.240.77,ICMP,3114,Normal,1.84,Login
3847,2025-04-22 04:03:27.053741,126.254.66.56,150.246.134.59,ICMP,3960,Normal,2.7,Suspicious Traffic
3848,2025-04-22 09:24:22.053741,5.5.46.241,33.3.240.196,TCP,3852,Normal,1.3,File Transfer
3849,2025-04-23 07:51:51.053741,95.237.53.143,154.172.25.228,UDP,5083,DDoS,8.51,Port Scan
3850,2025-04-21 15:14:12.053741,200.6.10.37,170.227.166.165,TCP,5481,Normal,1.4,Exploit Attempt
3851,2025-04-22 20:07:12.053741,44.199.249.26,12.65.166.15,ICMP,2978,Normal,1.79,Exploit Attempt
3852,2025-04-23 10:02:18.053741,117.245.38.203,72.246.197.69,ICMP,7692,Normal,0.49,File Transfer
3853,2025-04-22 07:17:36.053741,16.111.167.177,85.67.112.115,TCP,7108,Normal,2.43,File Transfer
3854,2025-04-24 02:07:14.053741,108.230.52.59,228.13.152.252,UDP,5912,Normal,0.84,Normal Activity
3855,2025-04-23 04:43:12.053741,36.122.113.11,188.92.61.47,ICMP,6491,Normal,0.1,Suspicious Traffic
3856,2025-04-22 06:14:14.053741,102.106.4.40,46.93.115.231,ICMP,172,Normal,0.16,Login
3857,2025-04-23 22:57:17.053741,90.0.57.74,188.174.174.219,ICMP,2644,Normal,2.61,Suspicious Traffic
3858,2025-04-22 10:32:00.053741,113.40.165.206,179.152.108.20,TCP,3244,Normal,0.17,Login
3859,2025-04-21 13:06:01.053741,168.51.183.73,51.70.219.99,ICMP,5178,Normal,0.11,Suspicious Traffic
3860,2025-04-24 00:04:22.053741,130.142.249.7,162.247.54.180,UDP,4061,Normal,0.77,Login
3861,2025-04-23 04:47:00.053741,202.167.192.131,241.60.15.7,UDP,1865,Brute Force,6.3,Suspicious Traffic
3862,2025-04-23 11:13:50.053741,251.14.2.206,134.130.25.44,TCP,4801,Brute Force,7.84,File Transfer
3863,2025-04-22 23:26:21.053741,129.173.99.204,48.40.69.48,ICMP,6508,Normal,0.59,File Transfer
3864,2025-04-23 08:02:06.053741,72.22.159.141,109.16.247.153,TCP,3648,Normal,0.36,Port Scan
3865,2025-04-24 01:13:27.053741,203.40.125.228,240.188.174.70,ICMP,1587,Normal,2.09,File Transfer
3866,2025-04-22 11:39:14.053741,79.57.182.156,130.0.194.60,ICMP,3287,Normal,2.89,Exploit Attempt
3867,2025-04-22 12:44:03.053741,59.173.41.205,84.95.34.232,ICMP,4717,Normal,2.54,Exploit Attempt
3868,2025-04-24 01:16:18.053741,132.180.196.58,230.27.179.231,UDP,510,Normal,1.26,Normal Activity
3869,2025-04-23 16:41:23.053741,32.179.243.12,222.244.92.4,UDP,6423,DDoS,9.2,File Transfer
3870,2025-04-22 05:13:42.053741,144.90.145.102,11.162.12.115,UDP,3676,Normal,0.07,Exploit Attempt
3871,2025-04-24 00:14:38.053741,119.197.221.200,225.189.191.202,TCP,4187,Normal,2.55,Login
3872,2025-04-21 23:51:34.053741,203.100.87.207,247.84.131.210,TCP,1635,Normal,2.15,File Transfer
3873,2025-04-22 10:37:15.053741,192.129.131.90,130.122.227.83,TCP,3323,Normal,0.0,Login
3874,2025-04-23 16:45:28.053741,46.154.138.180,53.57.210.203,ICMP,3529,Normal,0.57,Suspicious Traffic
3875,2025-04-22 16:00:52.053741,135.241.83.79,147.159.157.139,UDP,6202,Normal,1.77,Port Scan
3876,2025-04-22 14:56:42.053741,155.16.247.9,245.42.176.17,UDP,4304,DDoS,6.99,File Transfer
3877,2025-04-23 16:47:55.053741,252.119.255.138,91.59.251.198,ICMP,934,Normal,0.95,File Transfer
3878,2025-04-23 23:16:32.053741,128.153.146.44,180.246.237.57,UDP,4505,Normal,0.28,Port Scan
3879,2025-04-23 23:17:27.053741,119.54.35.5,255.253.210.50,TCP,8077,DDoS,9.51,Exploit Attempt
3880,2025-04-22 08:30:22.053741,210.125.253.60,206.19.121.149,ICMP,2524,Normal,0.41,Exploit Attempt
3881,2025-04-24 03:38:01.053741,124.23.169.150,100.108.253.202,ICMP,773,Normal,1.1,Suspicious Traffic
3882,2025-04-24 01:29:36.053741,104.18.105.106,104.105.140.41,ICMP,1341,Normal,2.18,Exploit Attempt
3883,2025-04-21 23:53:35.053741,37.88.201.161,217.138.221.176,UDP,5080,Normal,0.81,Exploit Attempt
3884,2025-04-22 08:31:38.053741,209.73.170.220,224.61.205.162,UDP,1893,Normal,2.93,Normal Activity
3885,2025-04-21 16:20:42.053741,71.194.166.120,93.172.137.40,ICMP,7085,Normal,2.14,Suspicious Traffic
3886,2025-04-21 16:20:46.053741,52.3.174.22,226.177.200.130,UDP,2028,Normal,2.13,Login
3887,2025-04-22 02:03:53.053741,251.9.177.45,117.83.178.45,TCP,4078,Normal,0.48,Login
3888,2025-04-22 02:04:06.053741,105.203.162.197,178.242.74.118,ICMP,2671,Normal,2.37,File Transfer
3889,2025-04-22 07:28:24.053741,224.65.218.8,177.33.32.247,UDP,3526,DDoS,9.29,File Transfer
3890,2025-04-22 10:43:12.053741,2.133.247.161,28.210.76.246,ICMP,2647,Phishing,8.25,Exploit Attempt
3891,2025-04-22 12:53:15.053741,184.34.39.61,81.39.73.98,ICMP,817,Normal,2.17,Port Scan
3892,2025-04-23 19:09:54.053741,3.8.204.163,162.173.236.127,ICMP,2858,DDoS,9.94,File Transfer
3893,2025-04-21 18:31:00.053741,167.234.34.166,96.254.165.2,ICMP,6209,Malware,8.75,Suspicious Traffic
3894,2025-04-22 21:33:36.053741,122.164.39.108,219.37.162.54,TCP,3791,Normal,1.87,Normal Activity
3895,2025-04-22 15:04:37.053741,166.216.118.96,172.65.155.144,UDP,6364,Malware,9.88,Port Scan
3896,2025-04-22 11:50:14.053741,33.161.242.247,38.181.60.189,UDP,5343,Normal,2.5,Port Scan
3897,2025-04-22 20:30:12.053741,22.252.1.71,187.12.158.115,TCP,878,Normal,2.62,Normal Activity
3898,2025-04-23 06:15:24.053741,1.139.14.17,75.155.171.116,UDP,661,Phishing,8.76,Exploit Attempt
3899,2025-04-23 08:26:01.053741,38.128.73.198,85.90.64.213,ICMP,369,Normal,2.06,File Transfer
3900,2025-04-23 01:56:42.053741,167.158.12.161,100.88.73.106,UDP,4897,Normal,2.76,File Transfer
3901,2025-04-21 16:21:46.053741,162.150.252.200,20.228.69.146,UDP,44,Normal,0.36,Login
3902,2025-04-23 14:58:16.053741,53.217.92.248,49.42.99.171,ICMP,3752,DDoS,7.7,Normal Activity
3903,2025-04-23 21:29:21.053741,83.50.205.215,19.209.78.113,ICMP,1795,Normal,2.58,Normal Activity
3904,2025-04-23 23:40:22.053741,163.151.141.139,220.66.170.0,UDP,5962,Phishing,9.03,Port Scan
3905,2025-04-21 13:06:47.053741,181.85.219.32,124.151.155.81,ICMP,6871,Reconnaissance,8.01,Port Scan
3906,2025-04-23 13:56:18.053741,211.3.174.75,92.205.216.83,ICMP,1890,Normal,0.01,Suspicious Traffic
3907,2025-04-22 05:23:34.053741,208.49.54.108,162.2.237.27,UDP,7738,Normal,1.48,Suspicious Traffic
3908,2025-04-23 00:56:14.053741,237.95.192.172,146.67.109.208,UDP,6532,Normal,2.41,Normal Activity
3909,2025-04-22 14:05:18.053741,30.108.66.113,210.75.238.188,UDP,6704,Normal,1.84,Login
3910,2025-04-22 14:05:42.053741,172.186.27.90,71.36.90.26,TCP,7221,Normal,1.74,Port Scan
3911,2025-04-22 09:45:22.053741,189.227.5.190,102.232.170.9,UDP,391,Normal,1.1,Exploit Attempt
3912,2025-04-22 05:24:54.053741,233.179.228.183,5.51.230.186,UDP,2372,Normal,0.46,Suspicious Traffic
3913,2025-04-22 17:22:33.053741,35.5.138.170,40.209.62.73,ICMP,4788,Normal,1.26,Normal Activity
3914,2025-04-22 20:38:42.053741,34.107.41.16,53.231.176.58,TCP,6767,Phishing,9.86,Exploit Attempt
3915,2025-04-22 13:02:27.053741,8.159.199.53,59.49.113.221,ICMP,487,Normal,1.31,Normal Activity
3916,2025-04-22 08:41:46.053741,68.146.148.16,240.150.179.142,ICMP,6996,Normal,1.97,File Transfer
3917,2025-04-23 22:47:00.053741,72.235.9.25,32.81.239.158,ICMP,3239,Normal,1.14,Port Scan
3918,2025-04-21 21:49:24.053741,232.89.107.22,128.94.46.236,UDP,2804,Normal,2.54,Login
3919,2025-04-23 08:39:41.053741,95.36.109.195,247.227.243.38,TCP,4804,Normal,0.87,Login
3920,2025-04-23 10:51:02.053741,47.220.172.82,26.186.60.95,ICMP,3146,Normal,1.03,Exploit Attempt
3921,2025-04-23 11:57:06.053741,239.20.124.241,138.81.167.149,UDP,3004,Malware,8.12,Login
3922,2025-04-21 15:17:48.053741,146.35.87.92,162.93.231.81,UDP,6114,DDoS,9.5,Normal Activity
3923,2025-04-22 00:00:55.053741,27.29.212.157,199.163.38.205,UDP,5570,Normal,0.02,File Transfer
3924,2025-04-22 02:11:54.053741,236.208.90.115,189.136.12.65,UDP,3579,Normal,2.06,File Transfer
3925,2025-04-23 00:00:27.053741,179.245.209.76,164.235.136.162,UDP,2398,Normal,1.91,Login
3926,2025-04-22 05:28:38.053741,202.227.151.202,226.168.93.27,TCP,2521,Normal,2.15,File Transfer
3927,2025-04-22 10:56:09.053741,1.71.206.68,166.225.73.98,TCP,5209,Normal,0.7,Exploit Attempt
3928,2025-04-23 13:07:42.053741,24.182.34.90,239.108.237.146,ICMP,4790,Normal,1.83,Normal Activity
3929,2025-04-23 09:52:00.053741,152.32.7.161,246.110.134.255,UDP,549,Normal,2.52,Normal Activity
3930,2025-04-23 14:14:42.053741,36.33.37.94,191.150.164.118,UDP,1551,DDoS,8.37,Suspicious Traffic
3931,2025-04-21 16:23:46.053741,183.173.143.86,7.126.72.199,ICMP,1519,Normal,2.22,Exploit Attempt
3932,2025-04-22 05:30:14.053741,114.239.76.196,212.133.147.108,UDP,7676,Normal,2.61,Port Scan
3933,2025-04-23 21:55:51.053741,245.35.72.193,156.11.31.167,ICMP,2384,Normal,0.13,Exploit Attempt
3934,2025-04-24 02:19:00.053741,146.237.146.8,45.162.240.38,UDP,4661,Normal,1.7,Normal Activity
3935,2025-04-22 20:49:12.053741,70.43.222.34,121.64.156.110,ICMP,754,DDoS,6.18,Port Scan
3936,2025-04-22 15:21:42.053741,10.241.132.50,79.251.120.222,TCP,987,Phishing,6.67,File Transfer
3937,2025-04-23 03:23:54.053741,14.9.33.159,64.198.204.28,TCP,116,Phishing,7.79,Exploit Attempt
3938,2025-04-23 15:26:28.053741,22.123.249.251,6.86.193.163,ICMP,3829,Normal,0.98,Port Scan
3939,2025-04-22 12:06:00.053741,126.181.100.224,20.23.179.178,UDP,6840,Normal,2.56,Exploit Attempt
3940,2025-04-24 02:24:42.053741,93.134.244.161,99.164.248.213,ICMP,7387,Normal,1.93,Port Scan
3941,2025-04-23 00:09:15.053741,95.223.70.248,33.33.119.205,ICMP,6558,DDoS,8.79,Login
3942,2025-04-22 00:04:24.053741,213.12.2.227,75.220.178.243,TCP,6660,Normal,2.87,Port Scan
3943,2025-04-24 01:21:50.053741,94.144.10.186,214.115.159.126,TCP,1490,Phishing,9.53,Login
3944,2025-04-23 13:19:42.053741,167.192.115.113,146.148.82.99,UDP,3867,Normal,2.01,Suspicious Traffic
3945,2025-04-21 22:59:12.053741,92.137.232.59,63.36.225.90,ICMP,5755,Normal,1.88,Login
3946,2025-04-21 13:07:28.053741,29.245.150.231,76.204.24.99,UDP,257,Normal,0.43,Port Scan
3947,2025-04-23 02:24:07.053741,247.222.94.227,26.149.68.107,UDP,988,Brute Force,7.11,Port Scan
3948,2025-04-23 23:14:54.053741,3.197.85.98,80.110.33.150,TCP,659,Normal,0.53,Normal Activity
3949,2025-04-23 21:04:10.053741,18.2.201.49,98.112.22.146,TCP,3584,Malware,7.39,Normal Activity
3950,2025-04-22 19:50:52.053741,222.202.52.61,163.250.122.201,TCP,1076,Normal,0.67,File Transfer
3951,2025-04-24 02:35:09.053741,185.38.13.112,179.210.197.7,UDP,5654,Normal,2.4,Normal Activity
3952,2025-04-22 02:17:58.053741,250.170.163.103,80.214.63.83,UDP,4692,Normal,0.38,Suspicious Traffic
3953,2025-04-23 16:44:06.053741,162.178.17.10,73.245.247.13,TCP,4790,DDoS,6.68,Normal Activity
3954,2025-04-24 02:38:00.053741,21.46.217.180,88.33.157.120,UDP,5940,Normal,1.6,Exploit Attempt
3955,2025-04-22 23:11:02.053741,208.105.240.59,124.252.90.114,TCP,7440,Brute Force,9.73,Port Scan
3956,2025-04-23 23:22:06.053741,135.71.60.224,174.121.66.144,UDP,761,Normal,0.7,Login
3957,2025-04-24 02:40:51.053741,255.98.30.161,41.180.235.73,TCP,3304,Malware,6.23,Normal Activity
3958,2025-04-23 04:42:28.053741,92.212.35.178,115.255.248.69,ICMP,7494,Normal,1.52,Exploit Attempt
3959,2025-04-22 14:25:18.053741,194.254.2.12,97.127.9.154,ICMP,3430,Normal,0.36,Exploit Attempt
3960,2025-04-21 15:19:42.053741,102.113.252.97,9.32.119.186,ICMP,3648,DDoS,9.17,Port Scan
3961,2025-04-23 14:38:28.053741,210.200.67.38,62.237.103.94,UDP,7169,Normal,1.75,Suspicious Traffic
3962,2025-04-23 00:20:48.053741,61.2.209.254,131.24.201.222,UDP,3878,Normal,0.4,Port Scan
3963,2025-04-24 04:58:39.053741,63.172.223.179,72.93.150.126,UDP,1125,Normal,1.53,Login
3964,2025-04-23 20:11:06.053741,203.39.255.225,95.27.54.195,UDP,6113,Normal,0.2,Exploit Attempt
3965,2025-04-23 05:52:52.053741,177.80.127.72,243.60.174.205,ICMP,4380,DDoS,7.91,File Transfer
3966,2025-04-24 03:55:30.053741,29.149.203.62,110.241.178.137,ICMP,4089,Brute Force,8.06,Login
3967,2025-04-22 10:04:02.053741,17.110.38.102,244.120.220.34,ICMP,5977,Phishing,6.17,Port Scan
3968,2025-04-22 14:28:54.053741,111.96.223.229,106.59.153.57,ICMP,6466,Normal,0.86,Login
3969,2025-04-22 23:18:30.053741,85.225.89.133,114.132.250.89,TCP,6603,Normal,1.15,Port Scan
3970,2025-04-21 20:51:02.053741,115.57.203.83,34.169.59.27,UDP,4734,Normal,0.74,Suspicious Traffic
3971,2025-04-24 04:00:20.053741,69.172.199.214,97.93.163.7,TCP,1494,Phishing,9.35,File Transfer
3972,2025-04-23 16:59:18.053741,120.86.166.240,98.121.20.173,ICMP,4684,Phishing,9.87,Exploit Attempt
3973,2025-04-23 10:22:48.053741,11.207.171.116,35.69.128.89,TCP,5904,Normal,0.26,Normal Activity
3974,2025-04-21 23:04:02.053741,66.165.73.205,136.7.161.156,UDP,2802,DDoS,8.61,Normal Activity
3975,2025-04-21 17:32:57.053741,251.33.132.231,19.131.102.75,UDP,6958,Normal,2.45,Suspicious Traffic
3976,2025-04-22 15:38:22.053741,93.60.214.197,129.2.148.162,ICMP,4674,Normal,1.64,File Transfer
3977,2025-04-22 10:07:22.053741,57.106.9.12,169.45.48.107,UDP,4551,Normal,0.95,Login
3978,2025-04-21 18:39:30.053741,207.36.170.70,184.252.221.33,TCP,5961,Normal,0.23,Exploit Attempt
3979,2025-04-23 06:01:44.053741,76.109.224.106,234.92.200.4,ICMP,5141,Normal,2.32,File Transfer
3980,2025-04-23 19:18:22.053741,94.1.134.147,127.128.91.178,ICMP,3490,Reconnaissance,9.67,Port Scan
3981,2025-04-22 04:36:57.053741,140.109.130.215,179.129.39.67,TCP,5696,Normal,0.82,Suspicious Traffic
3982,2025-04-23 10:29:06.053741,178.215.121.83,241.4.232.15,UDP,5738,DDoS,7.72,Exploit Attempt
3983,2025-04-21 16:27:14.053741,188.228.151.198,69.16.108.29,UDP,5829,DDoS,7.36,Suspicious Traffic
3984,2025-04-22 06:50:30.053741,27.147.191.230,55.152.65.87,ICMP,2376,DDoS,7.21,Normal Activity
3985,2025-04-23 20:28:57.053741,158.112.160.221,87.250.106.42,UDP,7477,Normal,0.26,Normal Activity
3986,2025-04-24 06:27:42.053741,83.67.147.21,208.177.185.135,UDP,2266,Reconnaissance,8.42,File Transfer
3987,2025-04-23 12:45:30.053741,134.20.49.124,166.191.108.87,UDP,6807,DDoS,6.1,File Transfer
3988,2025-04-21 19:46:58.053741,143.37.243.59,187.224.63.227,UDP,5510,Brute Force,6.17,Exploit Attempt
3989,2025-04-23 14:59:56.053741,133.147.49.159,125.207.205.18,UDP,2641,Normal,0.47,Normal Activity
3990,2025-04-22 13:31:12.053741,247.253.236.6,200.10.25.139,ICMP,527,Normal,1.84,Port Scan
3991,2025-04-23 07:15:51.053741,202.87.123.245,135.93.1.85,UDP,6480,Phishing,7.61,Normal Activity
3992,2025-04-24 06:33:42.053741,156.185.50.198,218.14.221.241,ICMP,3625,Normal,1.78,File Transfer
3993,2025-04-21 19:47:33.053741,116.38.187.164,141.187.18.227,UDP,4316,Normal,0.22,Exploit Attempt
3994,2025-04-21 20:54:14.053741,128.196.131.55,198.85.230.254,UDP,3847,Normal,1.63,File Transfer
3995,2025-04-22 06:53:37.053741,35.165.13.218,169.5.91.241,TCP,5601,Normal,2.65,Suspicious Traffic
3996,2025-04-24 05:31:06.053741,40.249.132.26,217.246.162.210,TCP,3163,Normal,2.51,Login
3997,2025-04-22 09:07:25.053741,125.62.145.75,139.44.220.102,TCP,2358,Normal,2.99,Suspicious Traffic
3998,2025-04-23 04:00:30.053741,87.163.49.6,77.87.230.37,TCP,4813,DDoS,6.12,File Transfer
3999,2025-04-22 15:47:57.053741,14.226.220.120,19.219.43.197,UDP,3638,Normal,0.21,Suspicious Traffic
4000,2025-04-23 20:41:42.053741,150.72.136.24,10.243.212.223,TCP,7756,Normal,0.28,Port Scan
4001,2025-04-23 17:22:30.053741,0.107.140.127,210.120.146.13,UDP,281,Normal,1.91,Port Scan
4002,2025-04-21 16:28:30.053741,220.204.241.107,178.198.60.78,TCP,2824,Normal,2.86,Login
4003,2025-04-23 21:50:58.053741,255.140.61.228,93.99.127.113,UDP,1908,Normal,2.4,File Transfer
4004,2025-04-24 01:12:02.053741,111.106.166.98,86.42.106.243,TCP,6582,Normal,2.3,Normal Activity
4005,2025-04-23 12:58:42.053741,171.184.142.255,167.190.17.55,UDP,774,Normal,2.05,Port Scan
4006,2025-04-21 19:49:04.053741,163.116.168.128,111.243.40.195,UDP,3771,Brute Force,6.73,Exploit Attempt
4007,2025-04-24 00:08:00.053741,128.41.153.62,241.108.27.22,TCP,4937,DDoS,8.92,Normal Activity
4008,2025-04-21 23:09:42.053741,149.103.81.21,93.73.224.135,TCP,2712,Normal,1.71,Login
4009,2025-04-22 04:43:57.053741,91.23.59.129,224.174.147.42,ICMP,4313,Normal,0.16,Normal Activity
4010,2025-04-22 15:52:32.053741,112.177.155.110,106.145.176.230,UDP,3069,DDoS,9.71,File Transfer
4011,2025-04-22 02:30:45.053741,29.149.56.205,209.111.223.38,UDP,247,Normal,2.17,Port Scan
4012,2025-04-23 21:58:46.053741,174.48.199.124,120.22.129.190,TCP,826,Normal,0.6,Login
4013,2025-04-22 18:07:33.053741,80.209.18.136,123.169.242.246,UDP,1965,Normal,2.77,Suspicious Traffic
4014,2025-04-23 01:56:18.053741,157.249.207.124,76.22.62.209,TCP,4598,Normal,0.55,Port Scan
4015,2025-04-23 04:10:42.053741,50.185.148.76,211.36.193.75,TCP,7693,Normal,0.83,Exploit Attempt
4016,2025-04-21 18:43:18.053741,98.55.105.96,214.238.248.87,ICMP,1379,Normal,1.46,Login
4017,2025-04-23 17:35:18.053741,57.45.23.77,213.125.215.214,TCP,363,Normal,2.83,Login
4018,2025-04-23 12:01:16.053741,90.81.250.216,107.36.117.126,UDP,7688,Normal,2.16,Normal Activity
4019,2025-04-24 02:32:46.053741,233.68.181.63,127.251.190.90,UDP,4934,Normal,1.06,Normal Activity
4020,2025-04-23 22:05:42.053741,27.111.160.64,237.211.228.199,ICMP,2411,Normal,0.92,Exploit Attempt
4021,2025-04-24 04:48:40.053741,66.27.141.113,90.225.100.172,TCP,152,Normal,2.38,Normal Activity
4022,2025-04-24 01:28:32.053741,186.21.4.104,240.9.68.94,TCP,1997,Normal,1.12,Port Scan
4023,2025-04-21 15:22:51.053741,84.44.183.123,49.195.138.25,TCP,7489,Normal,1.01,Exploit Attempt
